ACSSF,2010e5,pr,000,0099,0005289,251,128,0,0,0,0,32,96,38,0,0,0,20,10,8,59,8,0,0,0,0,51,26,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,26,9,0,26,23,31,7,69,89,59,29,93,58,86,41,72,23,38,7,0,0,10,0,14,51300,84000,126500,,,,,,95705000,68060000,27645000,.,.,.,.,.,810,148,22,10,12,0,126,662,95705000,14357500,81347500,.,39,0,0,0,0,0,0,0,0,0,0,0,16,0,12,11,0,0,0,0,0,0,0,0,0,4222500,810,148,0,20,0,43,17,19,27,0,0,12,0,10,0,0,0,662,168,132,155,102,38,38,23,6,0,0,0,183,565,160,210500,99500,111000,30500,4000,26500,810,148,12,8,19,25,12,0,20,0,44,8,662,153,121,42,39,0,38,39,69,96,65,21.1,27.5,17.9,810,5,5,0,0,0,0,0,54,40,0,0,14,0,0,475,190,25,12,12,163,73,276,120,39,0,12,105,0,810,168,287,160,61,49,17,19,27,0,0,12,10,0
ACSSF,2010e5,pr,000,0099,0005290,133,58,0,0,0,0,8,50,54,0,0,0,28,20,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,630,0,0,17,8,18,35,0,74,31,39,67,41,35,20,51,82,13,46,27,0,0,26,0,0,51800,86300,161100,80565000,.,.,59745000,20820000,,,,,,,,,630,63,0,0,0,0,63,567,80565000,9290000,71275000,.,39,0,0,0,0,0,0,0,14,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,4442500,630,63,0,0,13,6,0,0,13,0,31,0,0,0,0,0,0,567,128,172,136,102,29,0,0,0,0,0,0,161,796,145,132300,46100,86200,11300,.,11300,630,63,0,0,13,13,18,0,0,0,19,0,567,222,111,36,13,20,12,33,0,51,69,12.6,26.5,11.2,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,240,13,25,12,84,69,187,142,13,13,0,19,0,630,128,308,131,13,6,0,0,13,0,31,0,0,0
ACSSF,2010e5,pr,000,0099,0005291,160,45,0,0,0,0,0,45,52,0,0,14,14,8,16,48,12,0,0,0,0,36,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,18,7,11,16,18,38,26,60,81,21,35,82,38,20,0,9,56,50,0,0,19,0,0,7,43200,72900,110000,67922500,.,5625000,39970000,22327500,67922500,61752500,6170000,.,.,.,.,.,612,80,19,19,0,0,61,532,67922500,7200000,60722500,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,612,80,0,0,0,13,0,34,0,0,0,26,0,7,0,0,0,532,135,197,100,29,33,21,6,0,0,11,0,158,679,133,155800,72800,83000,12800,5200,7600,612,80,8,0,0,24,15,0,0,0,33,0,532,168,114,39,27,8,16,0,0,60,100,13.5,27.7,12.1,612,0,0,0,0,0,0,0,49,28,8,0,0,0,13,398,202,43,23,0,80,50,165,99,0,0,16,13,37,612,135,297,62,27,13,0,45,0,0,0,26,7,0
ACSSF,2010e5,pr,000,0099,0005292,382,297,29,11,0,0,78,179,31,9,0,0,0,22,0,20,8,2,0,0,0,10,24,0,14,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,5,0,0,0,0,0,8,36,33,43,55,35,70,30,16,0,20,0,19,0,0,92400,128600,172300,,,,,,,,,,,,,,370,114,0,0,0,0,114,256,60697500,16367500,44330000,.,54,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,0,0,0,0,20,0,0,0,0,11300000,370,114,0,0,0,9,12,29,16,22,26,0,0,0,0,0,0,256,42,59,63,50,20,8,0,7,7,0,0,230,744,171,130300,83200,47100,30400,8900,21600,370,114,0,18,10,41,31,0,0,0,14,0,256,137,51,33,21,0,0,0,0,0,14,13.0,23.5,10,370,0,0,0,0,0,0,0,25,19,0,0,0,0,6,145,83,48,0,0,6,8,200,147,14,31,0,8,0,370,42,122,70,8,16,19,29,16,22,26,0,0,0
ACSSF,2010e5,pr,000,0099,0005293,229,184,0,0,0,17,89,78,35,0,0,0,0,12,23,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,23,13,20,7,61,0,19,10,41,25,110,13,11,0,18,0,0,0,18,0,0,45600,90200,116500,43627500,.,.,21797500,21830000,,,,,,,,,389,57,8,0,8,0,49,332,43627500,5912500,37715000,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,389,57,0,0,0,11,14,13,11,0,0,0,0,8,0,0,0,332,107,68,62,18,52,9,16,0,0,0,0,167,627,143,94500,41200,53400,.,.,.,389,57,0,14,6,0,0,19,7,0,11,0,332,166,44,16,0,21,17,20,26,0,22,11.5,32.2,10,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,143,0,12,29,15,22,168,103,0,9,7,49,0,389,107,130,70,25,11,14,13,11,0,0,0,8,0
ACSSF,2010e5,pr,000,0099,0005294,254,132,0,0,7,0,19,106,55,0,20,0,0,18,17,42,11,22,0,0,0,9,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,9,31,13,17,48,92,0,103,40,71,12,94,112,111,52,61,35,40,43,0,7,30,0,0,44400,87900,131100,,,,,,,,,,,,,,1021,196,0,0,0,0,196,825,115170000,27567500,87602500,.,33,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,0,0,0,0,0,0,0,0,2685000,1021,196,0,17,9,16,20,78,28,0,0,28,0,0,0,0,0,825,220,291,190,51,21,24,28,0,0,0,0,160,646,133,245200,127000,118200,45500,24300,21200,1021,196,21,9,34,85,14,17,0,0,8,8,825,326,130,42,56,45,25,8,57,77,59,14.7,21.8,12.2,1021,10,0,0,10,0,0,0,81,29,0,9,0,18,25,671,384,119,26,32,92,18,259,149,22,14,10,40,24,1021,220,481,89,61,16,20,78,28,0,0,28,0,0
ACSSF,2010e5,pr,000,0099,0005295,342,170,0,12,0,0,42,116,67,0,0,0,18,36,13,57,0,10,11,0,0,36,15,0,15,0,0,0,0,33,10,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,6,0,0,0,0,8,12,35,102,65,115,124,67,191,31,210,20,72,19,16,0,0,0,12,74200,102400,158700,,,,,,143330000,110292500,21257500,11780000,.,.,.,.,1105,212,0,0,0,0,212,893,143330000,44077500,99252500,.,49,0,0,0,0,0,0,0,0,0,0,0,11,12,11,15,0,0,0,0,0,0,0,0,0,5375000,1105,212,0,23,0,32,15,0,64,0,14,24,20,12,0,8,0,893,112,187,228,204,108,24,22,8,0,0,0,208,756,182,353300,186700,166500,13700,.,13700,1105,212,8,35,0,36,24,0,10,22,77,0,893,417,158,129,45,28,27,0,18,57,14,13.1,36.5,10.7,1105,8,0,0,0,0,8,0,44,17,0,13,0,14,0,717,457,74,27,27,126,6,336,273,7,12,0,36,8,1105,112,415,335,46,40,15,0,64,0,14,44,12,8
ACSSF,2010e5,pr,000,0099,0005296,505,330,10,0,54,0,105,161,102,0,0,0,0,65,37,61,9,10,31,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,1163,0,0,9,34,12,0,25,33,79,36,169,100,130,114,84,208,29,58,21,14,0,8,0,0,73700,96500,155700,136222500,.,6615000,66962500,62645000,,,,,,,,,1163,355,20,9,11,0,335,808,136222500,45912500,90310000,.,58,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21,18,0,0,0,0,0,0,0,0,7237500,1163,355,0,0,12,34,28,49,127,36,27,0,28,14,0,0,0,808,123,278,211,57,52,33,11,33,0,10,0,194,743,151,423400,280400,143000,86700,5100,81600,1163,355,0,19,41,42,17,70,0,33,133,0,808,367,184,51,48,22,41,16,37,42,0,15.6,34.2,11.0,1163,0,0,0,0,0,0,0,59,35,0,0,0,24,0,618,355,78,9,63,113,0,486,272,12,30,48,124,0,1163,123,489,109,56,67,28,59,127,36,27,28,14,0
ACSSF,2010e5,pr,000,0099,0005297,478,329,12,8,11,0,92,206,86,10,0,0,18,47,11,20,0,0,0,0,10,10,15,15,0,0,0,0,0,14,14,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,587,0,0,6,0,0,0,11,62,42,66,54,23,91,51,48,46,0,23,39,15,10,0,0,0,63900,93200,142800,70020000,.,3152500,43792500,23075000,,,,,,,,,587,235,7,0,7,0,228,352,70020000,34797500,35222500,.,21,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,,587,235,0,0,22,27,51,24,24,16,0,37,7,15,12,0,0,352,95,105,87,26,29,0,0,0,0,0,10,212,673,139,259200,203800,55400,18400,.,18400,587,235,0,40,47,7,29,24,0,36,52,0,352,128,64,24,13,8,0,8,12,42,53,17.5,29.1,11.7,587,0,0,0,0,0,0,0,36,0,0,0,0,19,17,340,197,7,37,17,56,26,211,106,13,0,7,75,10,587,95,192,55,22,27,51,24,34,16,0,44,15,12
ACSSF,2010e5,pr,000,0099,0005298,258,78,0,0,0,0,0,78,102,0,0,0,36,28,38,8,0,0,0,0,0,8,35,35,0,0,0,0,0,35,15,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,17,12,14,22,40,68,104,119,130,83,163,140,146,72,168,33,19,33,21,0,0,0,7,56400,85900,125100,147510000,.,11682500,98642500,37185000,147510000,128145000,12112500,7252500,.,.,.,.,1411,297,0,0,0,0,297,1114,147510000,36325000,111185000,.,73,0,0,14,0,0,0,0,26,0,0,0,21,0,0,12,0,0,0,0,0,0,0,0,0,4850000,1411,297,0,0,14,39,52,41,59,5,9,42,28,0,0,0,8,1114,201,239,308,170,126,15,19,26,10,0,0,192,704,169,440200,243200,197100,32100,600,31500,1411,297,0,10,14,16,50,7,54,28,118,0,1114,259,234,166,94,108,19,45,28,91,70,19.7,39.8,15.9,1411,0,0,0,0,0,0,0,134,61,14,0,0,59,0,957,401,96,126,7,257,70,320,221,0,32,19,48,0,1411,201,547,296,48,65,62,41,59,5,9,70,0,8
